dependencies,count
"[cn.hutool:hutool-all,com.alibaba:druid-spring-boot-starter,com.alibaba:fastjson,com.aliyun.oss:aliyun-sdk-oss,com.auth0:java-jwt,com.baidu.aip:java-sdk,com.github.pagehelper:pagehelper-spring-boot-starter,com.netease.cloud:nos-sdk-java-publiccloud,com.qcloud:cos_api,com.qiniu:qiniu-java-sdk,com.upyun:java-sdk,commons-logging:commons-logging,commons-net:commons-net,io.github.biezhi:oh-my-email,io.pebbletemplates:pebble,javax.activation:activation,javax.xml.bind:jaxb-api,net.coobird:thumbnailator,org.apache.commons:commons-text,org.apache.httpcomponents:httpclient,org.apache.shiro:shiro-spring,org.apache.tika:tika-core,org.glassfish.jaxb:jaxb-runtime,org.mybatis.spring.boot:mybatis-spring-boot-starter,org.quartz-scheduler:quartz,org.springframework.boot:spring-boot-starter-data-redis,org.springframework.boot:spring-boot-starter-mail,org.springframework:spring-test,org.springframework:spring-tx]",1
"[com.fasterxml.jackson.core:jackson-databind,junit:junit]",1
"[com.cloudbees:diff4j,com.cloudbees:groovy-cps,org.jenkins-ci.plugins:config-file-provider,org.jenkins-ci.plugins:support-core,org.testcontainers:testcontainers]",1
"[com.googlecode.json-simple:json-simple,com.rabbitmq:amqp-client,com.sun.xml.ws:jaxws-rt,commons-io:commons-io,commons-logging:commons-logging,jakarta.xml.ws:jakarta.xml.ws-api,junit:junit,org.apache.santuario:xmlsec,org.apache.ws.security:wss4j,org.apache.wss4j:wss4j-ws-security-dom,org.ini4j:ini4j,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12,pki.gov.kz:kalkancrypt,pki.gov.kz:kalkancryptxmldsig]",1
"[ch.qos.logback:logback-classic,ch.qos.logback:logback-core,com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,com.fasterxml.jackson.datatype:jackson-datatype-jdk8,com.fasterxml.jackson.datatype:jackson-datatype-jsr310,com.github.ben-manes.caffeine:caffeine,com.google.protobuf:protobuf-java,com.h2database:h2,com.jhlabs:filters,com.microsoft.azure:azure-storage,com.squareup.okhttp3:okhttp,com.zaxxer:HikariCP,commons-configuration:commons-configuration,commons-io:commons-io,edu.illinois.library:imageio-xpm,io.lettuce:lettuce-core,it.geosolutions.imageio-ext:imageio-ext-tiff,javax.servlet:javax.servlet-api,javax.xml.bind:jaxb-api,net.logstash.logback:logstash-logback-encoder,org.apache.commons:commons-lang3,org.apache.jena:jena-arq,org.apache.jena:jena-core,org.apache.pdfbox:jbig2-imageio,org.apache.pdfbox:pdfbox,org.apache.tika:tika-core,org.apache.velocity:velocity-engine-core,org.bouncycastle:bcprov-jdk15on,org.codehaus.janino:janino,org.eclipse.jetty.http2:http2-server,org.eclipse.jetty:jetty-alpn-java-server,org.eclipse.jetty:jetty-alpn-server,org.eclipse.jetty:jetty-http,org.eclipse.jetty:jetty-io,org.eclipse.jetty:jetty-jmx,org.eclipse.jetty:jetty-server,org.eclipse.jetty:jetty-servlet,org.eclipse.jetty:jetty-util,org.jruby:jruby-core,org.jruby:jruby-stdlib,org.junit.jupiter:junit-jupiter-engine,org.openjdk.jmh:jmh-core,org.openjdk.jmh:jmh-generator-annprocess,org.seleniumhq.selenium:htmlunit-driver,org.seleniumhq.selenium:selenium-api,org.seleniumhq.selenium:selenium-support,org.slf4j:jcl-over-slf4j,org.slf4j:slf4j-api,software.amazon.awssdk:s3,software.amazon.awssdk:url-connection-client]",1
"[com.google.jimfs:jimfs,org.apache.commons:commons-lang3,org.junit-pioneer:junit-pioneer,org.mockito:mockito-inline,org.openjdk.jmh:jmh-core,org.openjdk.jmh:jmh-generator-annprocess]",1
"[args4j:args4j,com.orangesignal:orangesignal-csv,io.rest-assured:rest-assured,org.codelibs:xpp3]",1
"[com.thoughtworks.xstream:xstream,commons-beanutils:commons-beanutils,edu.umd.cs.mtc:multithreadedtc,io.lettuce:lettuce-core,io.netty:netty-transport-native-epoll,io.netty:netty-transport-native-kqueue,javax.annotation:jsr250-api,javax.interceptor:javax.interceptor-api,javax.transaction:jta,org.apache.commons:commons-pool2,org.apache.geronimo.specs:geronimo-jcdi_2.0_spec,org.awaitility:awaitility,org.springframework.data:spring-data-keyvalue,redis.clients:jedis]",1
"[com.amazonaws:aws-java-sdk-kinesis,com.amazonaws:aws-java-sdk-sts,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.github.cloudfoundry-community:nats-client,com.google.guava:guava,com.metamx:tranquility_2.10,com.microsoft.azure.sdk.iot:iot-device-client,commons-io:commons-io,javax.json:javax.json-api,junit:junit,org.apache.commons:commons-lang3,org.apache.commons:commons-math3,org.apache.httpcomponents:httpclient,org.apache.kafka:kafka-clients,org.apache.logging.log4j:log4j-1.2-api,org.apache.logging.log4j:log4j-api,org.apache.logging.log4j:log4j-core,org.apache.pulsar:pulsar-client,org.eclipse.paho:org.eclipse.paho.client.mqttv3,org.glassfish:javax.json,org.reflections:reflections]",1
"[junit:junit,org.assertj:assertj-core,org.mockito:mockito-core,org.powermock:powermock-api-mockito2,org.powermock:powermock-module-junit4]",1
"[com.github.insubstantial:substance,com.github.insubstantial:trident,com.jtattoo:JTattoo,com.owlike:genson,junit:junit,net.jthink:jaudiotagger,net.sf.nimrod:nimrod-laf,net.sf.squirrel-sql.thirdparty-non-maven:napkinlaf,org.jsoup:jsoup]",1
"[junit:junit,org.hdrhistogram:HdrHistogram]",1
"[com.alibaba:fastjson,com.caucho:hessian,com.esotericsoftware:kryo,com.fasterxml.jackson.core:jackson-databind,com.github.ben-manes.caffeine:caffeine,com.github.ben-manes.caffeine:guava,com.google.guava:guava,com.google.protobuf:protobuf-java,com.lmax:disruptor,com.typesafe:config,commons-beanutils:commons-beanutils,commons-dbcp:commons-dbcp2,commons-io:commons-io,javax.servlet.jsp:jsp-api,javax.servlet:javax.servlet-api,joda-time:joda-time,junit:junit,ma.glasnost.orika:orika-core,net.sourceforge.jexcelapi:jxl,org.apache.activemq:activemq-all,org.apache.commons:commons-collections4,org.apache.commons:commons-lang3,org.apache.httpcomponents:httpclient,org.apache.kafka:kafka_2.9.2,org.apache.thrift:libthrift,org.eclipse.jetty:jetty-webapp,org.json:json,org.mapdb:mapdb,org.msgpack:msgpack,org.slf4j:jcl-over-slf4j,org.slf4j:log4j-over-slf4j,org.slf4j:slf4j-api,org.springframework.amqp:spring-amqp,org.springframework.amqp:spring-rabbit,org.springframework.data:spring-data-mongodb,org.springframework.data:spring-data-redis,org.springframework.retry:spring-retry,org.springframework:spring-context-support,org.springframework:spring-core,org.springframework:spring-jdbc,org.springframework:spring-jms,org.springframework:spring-web,org.springframework:spring-webmvc,org.yaml:snakeyaml,redis.clients:jedis]",1
"[com.carrotsearch:junit-benchmarks,com.google.guava:guava-testlib,junit:junit,org.apache.commons:commons-lang3]",1
"[Pingplusplus:pingpp-java,cn.jpush.api:jpush-client,com.alibaba:druid,com.alibaba:fastjson,commons-fileupload:commons-fileupload,commons-io:commons-io,junit:junit,mysql:mysql-connector-java,org.mybatis:mybatis,org.mybatis:mybatis-spring]",1
"[cglib:cglib-nodep,com.google.guava:guava,com.h2database:h2,com.jayway.jsonpath:json-path,commons-fileupload:commons-fileupload,commons-io:commons-io,javax.inject:javax.inject,javax.mail:mail,javax.persistence:persistence-api,javax.servlet.jsp.jstl:jstl-api,javax.servlet.jsp:jsp-api,javax.servlet:servlet-api,javax.validation:validation-api,joda-time:joda-time,joda-time:joda-time-jsptags,junit:junit-dep,log4j:log4j,net.java.dev.jets3t:jets3t,net.sf.opencsv:opencsv,org.antlr:stringtemplate,org.apache.httpcomponents:httpclient,org.apache.tiles:tiles-el,org.apache.tiles:tiles-jsp,org.aspectj:aspectjrt,org.codehaus.jackson:jackson-mapper-asl,org.glassfish.web:jstl-impl,org.hamcrest:hamcrest-library,org.hibernate:hibernate-validator,org.mockito:mockito-core,org.slf4j:jcl-over-slf4j,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12,org.springframework.data:spring-data-redis,org.springframework.integration:spring-integration-core,org.springframework.integration:spring-integration-event,org.springframework.integration:spring-integration-http,org.springframework.integration:spring-integration-mail,org.springframework.mobile:spring-mobile-device,org.springframework.security.oauth:spring-security-oauth2,org.springframework.security:spring-security-config,org.springframework.security:spring-security-core,org.springframework.security:spring-security-taglibs,org.springframework.security:spring-security-web,org.springframework.social:spring-social-core,org.springframework.social:spring-social-facebook,org.springframework.social:spring-social-facebook-web,org.springframework.social:spring-social-linkedin,org.springframework.social:spring-social-tripit,org.springframework.social:spring-social-twitter,org.springframework.social:spring-social-web,org.springframework:spring-aspects,org.springframework:spring-context,org.springframework:spring-jdbc,org.springframework:spring-test,org.springframework:spring-test-mvc,org.springframework:spring-webmvc,redis.clients:jedis]",1
"[ch.qos.logback:logback-classic,com.cedarsoftware:json-io,junit:junit,org.agrona:agrona,org.mockito:mockito-all,org.slf4j:slf4j-api]",1
"[com.microsoft.sqlserver:mssql-jdbc,com.oracle.database.jdbc:ojdbc11,de.schauderhaft.degraph:degraph-check,io.r2dbc:r2dbc-spi-test,mysql:mysql-connector-java,org.awaitility:awaitility,org.mariadb.jdbc:mariadb-java-client,org.postgresql:postgresql,org.springframework.data:spring-data-commons,org.springframework.data:spring-data-relational]",1
"[com.bgsoftware:WildStackerAPI,com.github.MilkBowl:VaultAPI,com.github.Nathat23:StackMob-5,com.gmail.nossr50.mcMMO:mcMMO,com.mojang:authlib,com.sk89q.worldedit:worldedit-bukkit,com.sk89q.worldguard:worldguard-bukkit,com.sk89q:worldguard,de.keyle:mypet,io.lumine.xikage:MythicMobs,io.papermc.paper:paper-api,me.clip:placeholderapi,net.Zrips:CMILib]",1
"[com.aerse:mockfs,com.aerse:rrd4j-light,com.eclipsesource.minimal-json:minimal-json,com.google.code.gson:gson,io.dropwizard.metrics:metrics-core,io.dropwizard.metrics:metrics-healthchecks,junit:junit,org.fusesource:sigar,org.mockito:mockito-core,org.nanohttpd:nanohttpd,org.orekit:orekit,org.slf4j:jcl-over-slf4j,org.slf4j:slf4j-api,org.slf4j:slf4j-jdk14,ru.r2cloud:journald-formatter,ru.r2cloud:jradio,ru.r2cloud:rotctrldClient]",1
"[com.leansoft:bigqueue,commons-collections:commons-collections,junit:junit,mx4j:mx4j-tools,net.sf.jopt-simple:jopt-simple,org.apache.thrift:libthrift,org.easymock:easymock,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12,org.xerial.snappy:snappy-java]",1
"[ch.qos.logback:logback-classic,io.vlingo.xoom:xoom-common,junit:junit,org.agrona:agrona,org.graalvm.sdk:graal-sdk,org.mockito:mockito-all,org.slf4j:slf4j-api]",1
"[com.101tec:zkclient,commons-cli:commons-cli,io.confluent:kafka-avro-serializer,io.confluent:kafka-schema-registry,io.confluent:kafka-schema-registry-client,io.confluent:kafka-streams-avro-serde,io.confluent:monitoring-interceptors,javax.ws.rs:javax.ws.rs-api,org.apache.avro:avro,org.apache.avro:avro-maven-plugin,org.apache.curator:curator-test,org.assertj:assertj-core,org.mockito:mockito-core,org.scala-lang:scala-library,org.scalatestplus:junit-4-12_2.13,org.scalatestplus:scalatestplus-mockito_2.13]",1
"[com.google.auto.value:auto-value,com.google.cloud:google-cloud-pubsub,commons-cli:commons-cli,junit:junit]",1
"[cglib:cglib-nodep,com.github.fakemongo:fongo,com.google.guava:guava,com.jcraft:jsch,com.sonyericsson.hudson.plugins.rebuild:rebuild,com.thoughtworks.proxytoys:proxytoys,javax.servlet:servlet-api,junit:junit,org.apache.httpcomponents:httpclient,org.assertj:assertj-core,org.easymock:easymock,org.hamcrest:hamcrest-all,org.jenkins-ci.plugins.workflow:workflow-basic-steps,org.jenkins-ci.plugins:github-api,org.jenkins-ci.plugins:matrix-project,org.mockito:mockito-core,org.mongodb.morphia:morphia,org.mongodb:mongo-java-driver,org.objenesis:objenesis,org.powermock:powermock-api-mockito,org.powermock:powermock-module-junit4,org.yaml:snakeyaml]",1
"[com.github.pagehelper:pagehelper-spring-boot-starter,io.jsonwebtoken:jjwt,nl.basjes.parse.useragent:yauaa,org.commonmark:commonmark,org.commonmark:commonmark-ext-gfm-strikethrough,org.commonmark:commonmark-ext-gfm-tables,org.commonmark:commonmark-ext-heading-anchor,org.commonmark:commonmark-ext-task-list-items,org.lionsoul:ip2region,org.mybatis.spring.boot:mybatis-spring-boot-starter]",1
"[com.github.joniles:rtfparserkit,com.jgoodies:jgoodies-binding,jakarta.xml.bind:jakarta.xml.bind-api,junit:junit,org.apache.poi:poi,org.glassfish.jaxb:jaxb-runtime,org.jsoup:jsoup,org.xerial:sqlite-jdbc]",1
"[com.atlassian.jira:jira-core,com.atlassian.sal:sal-api,io.atlassian.fugue:fugue,io.prometheus:simpleclient,io.prometheus:simpleclient_common,io.prometheus:simpleclient_hotspot,javax.servlet:javax.servlet-api,org.apache.commons:commons-lang3]",1
"[com.apple:AppleJavaExtensions,com.google.code.gson:gson,com.google.guava:guava,commons-io:commons-io,net.bramp.ffmpeg:ffmpeg,org.antlr:ST4,org.apache.commons:commons-lang3,org.controlsfx:controlsfx,org.jetbrains.xodus:xodus-entity-store,org.jetbrains.xodus:xodus-environment,org.jetbrains.xodus:xodus-openAPI,org.jetbrains.xodus:xodus-vfs,org.openjfx:javafx-base,org.openjfx:javafx-controls,org.openjfx:javafx-fxml,org.openjfx:javafx-graphics,org.openjfx:javafx-media,org.openjfx:javafx-swing,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12,org.testng:testng]",1
"[ch.ethz.ganymed:ganymed-ssh2,cn.hutool:hutool-all,com.alibaba:druid-spring-boot-starter,com.alibaba:fastjson,com.github.oshi:oshi-core,com.github.whvcse:easy-captcha,com.jcraft:jsch,com.qiniu:qiniu-java-sdk,commons-configuration:commons-configuration,commons-io:commons-io,eu.bitwalker:UserAgentUtils,io.jsonwebtoken:jjwt-api,io.jsonwebtoken:jjwt-impl,io.jsonwebtoken:jjwt-jackson,io.springfox:springfox-swagger-ui,io.springfox:springfox-swagger2,io.swagger:swagger-annotations,io.swagger:swagger-models,javax.inject:javax.inject,javax.mail:mail,org.apache.commons:commons-pool2,org.apache.poi:poi,org.apache.poi:poi-ooxml,org.bgee.log4jdbc-log4j2:log4jdbc-log4j2-jdbc4.1,org.lionsoul:ip2region,org.mapstruct:mapstruct,org.mapstruct:mapstruct-processor,xerces:xercesImpl]",1
"[com.google.code.findbugs:annotations,com.kohlschutter.junixsocket:junixsocket-common,com.kohlschutter.junixsocket:junixsocket-native-common,org.hamcrest:hamcrest,org.jenkins-ci.modules:instance-identity,org.jenkins-ci.plugins:bouncycastle-api,org.jenkins-ci.plugins:docker-commons,org.jenkins-ci.plugins:docker-java-api]",1
"[ch.qos.logback:logback-classic,com.beust:jcommander,com.fasterxml.jackson.core:jackson-databind,com.github.iotaledger:java-md-doclet,com.github.stefanbirkner:system-rules,com.google.code.gson:gson,com.google.guava:guava,com.google.inject:guice,com.jayway.jsonpath:json-path,com.jayway.restassured:rest-assured,commons-io:commons-io,io.undertow:undertow-core,io.undertow:undertow-servlet,io.undertow:undertow-websockets-jsr,junit:junit,net.openhft:zero-allocation-hashing,org.apache.commons:commons-collections4,org.apache.commons:commons-lang3,org.bouncycastle:bcprov-jdk15on,org.ini4j:ini4j,org.jboss.resteasy:resteasy-jackson-provider,org.jboss.resteasy:resteasy-undertow,org.mockito:mockito-core,org.openjdk.jmh:jmh-core,org.openjdk.jmh:jmh-generator-annprocess,org.rocksdb:rocksdbjni,org.slf4j:slf4j-api,org.zeromq:jeromq,pl.touk:throwing-function,uk.co.froot.maven.enforcer:digest-enforcer-rules]",1
"[ch.qos.logback:logback-classic,junit:junit]",1
"[com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,com.github.jknack:handlebars,com.sun.jersey:jersey-server,com.sun.xml.bind:jaxb-impl,commons-io:commons-io,io.swagger:swagger-jaxrs,io.swagger:swagger-jersey-jaxrs,io.swagger:swagger-servlet,javax.ws.rs:javax.ws.rs-api,javax.xml.bind:jaxb-api,log4j:log4j,net.javacrumbs.json-unit:json-unit,net.javacrumbs.json-unit:json-unit-core,org.apache.commons:commons-lang3,org.apache.maven.plugin-testing:maven-plugin-testing-harness,org.apache.maven.plugin-tools:maven-plugin-annotations,org.apache.maven:maven-artifact,org.apache.maven:maven-core,org.apache.maven:maven-model,org.apache.maven:maven-plugin-api,org.apache.maven:maven-project,org.codehaus.jettison:jettison,org.hamcrest:hamcrest-library,org.jetbrains.kotlin:kotlin-stdlib-jdk8,org.mockito:mockito-core,org.reflections:reflections,org.slf4j:slf4j-nop,org.springframework:spring-context,org.springframework:spring-web,org.testng:testng]",1
"[com.fasterxml.jackson.core:jackson-databind,com.github.jgraph:jgraphx,com.h2database:h2,commons-cli:commons-cli,io.netty:netty-all,junit:junit,ognl:ognl,org.bouncycastle:bcpkix-jdk15to18,org.bouncycastle:bcprov-jdk15to18,org.bouncycastle:bctls-jdk15to18,org.exbin.deltahex:deltahex-swing,org.python:jython-standalone,org.springframework:spring-jdbc,org.swinglabs.swingx:swingx-all]",1
"[junit:junit,org.easymock:easymock,org.javassist:javassist]",1
"[com.fasterxml.jackson.core:jackson-databind,com.squareup.okhttp3:mockwebserver,io.fabric8:zjsonpatch,org.spockframework:spock-core]",1
"[com.alibaba:QLExpress,com.github.spotbugs:spotbugs-annotations,com.sun.xml.bind:jaxb-impl,junit:junit,org.apache.commons:commons-collections4,org.apache.commons:commons-lang3,org.eclipse.jdt.core.compiler:ecj,org.mockito:mockito-core,org.mvel:mvel2,org.slf4j:slf4j-api,org.slf4j:slf4j-jdk14,org.springframework:spring-context,org.springframework:spring-core,org.springframework:spring-test]",1
"[com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-core,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.datatype:jackson-datatype-jsr310,com.jayway.restassured:rest-assured,io.github.swagger2markup:swagger2markup-spring-restdocs-ext,io.springfox:springfox-bean-validators,io.springfox:springfox-staticdocs,io.springfox:springfox-swagger-ui,io.springfox:springfox-swagger2,javax.annotation:jsr250-api,javax.inject:javax.inject,javax.validation:validation-api,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,org.hibernate:hibernate-core,org.hibernate:hibernate-ehcache,org.hibernate:hibernate-validator,org.jbehave:jbehave-core,org.jbehave:jbehave-spring,org.modelmapper:modelmapper,org.projectlombok:lombok]",1
"[commons-io:commons-io,log4j:log4j,org.projectlombok:lombok]",1
"[com.dosse:upnp,io.netty:netty-handler,org.apache.logging.log4j:log4j-api,org.apache.logging.log4j:log4j-core]",1
"[org.testcontainers:postgresql,org.testcontainers:testcontainers]",1
"[com.squareup.okhttp3:logging-interceptor,com.squareup.okhttp3:okhttp,com.squareup.retrofit2:converter-jackson,com.squareup.retrofit2:converter-scalars,com.squareup.retrofit2:retrofit,junit:junit,org.apache.commons:commons-lang3]",1
"[com.javax0.geci:javageci-testengine,org.junit.jupiter:junit-jupiter-api,org.junit.jupiter:junit-jupiter-engine,org.mockito:mockito-all]",1
"[net.javacrumbs.json-unit:json-unit,net.javacrumbs.json-unit:json-unit-assertj]",1
"[com.caucho:quercus,com.flowpowered:flow-networking,commons-io:commons-io,jline:jline,junit:junit,net.glowstone:glowkit,org.mozilla:rhino,org.ow2.asm:asm-debug-all,org.projectlombok:lombok,org.slf4j:slf4j-jdk14,org.spongepowered:spongeapi]",1
"[org.hamcrest:hamcrest-core,org.hamcrest:hamcrest-library]",1
"[com.github.tomakehurst:wiremock,com.tngtech.java:junit-dataprovider,io.rest-assured:rest-assured,org.apache.commons:commons-lang3,org.hamcrest:hamcrest,org.hamcrest:hamcrest-core,org.hamcrest:hamcrest-library,org.jenkins-ci.modules:instance-identity,org.jenkins-ci.plugins:github-api,org.jenkins-ci:annotation-indexer,org.mockito:mockito-core]",1
"[com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,javax.el:javax.el-api,javax.servlet:javax.servlet-api]",1
"[junit:junit,log4j:log4j,org.slf4j:slf4j-api,org.slf4j:slf4j-log4j12]",1
"[com.fasterxml.jackson.core:jackson-databind,com.qcloud:qcloud-java-sdk,com.tencent.cloud:cos-sts-java,com.tencentcloudapi:tencentcloud-sdk-java-kms,commons-codec:commons-codec,joda-time:joda-time,junit:junit,org.apache.httpcomponents:httpclient,org.bouncycastle:bcprov-jdk15on,org.slf4j:slf4j-api]",1
"[org.apache.commons:commons-lang3,org.json:json]",1
"[com.fasterxml.jackson.core:jackson-annotations,com.fasterxml.jackson.core:jackson-databind,com.google.protobuf:protobuf-java,junit:junit,org.jmdns:jmdns,org.slf4j:slf4j-api,org.slf4j:slf4j-simple]",1
"[ch.qos.logback:logback-classic,ch.qos.logback:logback-core,com.google.code.findbugs:jsr305,com.google.code.gson:gson,commons-beanutils:commons-beanutils-core,io.netty:netty-buffer,io.netty:netty-codec-http,io.netty:netty-handler,javax.ws.rs:javax.ws.rs-api,junit:junit,org.slf4j:slf4j-api]",1
